Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,sentiment,processed_text
8389,Barang telah smpy dikemas dgn baik top margotop,5,handphone,&#40;ED029&#41; Alat Lem Tembak Besar 40watt Hot Glue Gun Alat Lem Bakar,266944572,33,113813,https://www.tokopedia.com/handphonetiam/ed029-alat-lem-tembak-besar-40watt-hot-glue-gun-alat-lem-bakar,positive,barang smpy kemas dgn top margotop
8390,Terima kasih. barang nya sudah sampai.. sesuai deskripsi ...,4,handphone,&#40;ED029&#41; Alat Lem Tembak Besar 40watt Hot Glue Gun Alat Lem Bakar,266944572,33,113813,https://www.tokopedia.com/handphonetiam/ed029-alat-lem-tembak-besar-40watt-hot-glue-gun-alat-lem-bakar,positive,terima kasih barang nya sesuai deskripsi
8391,Barang tdk sesuai dan terkesan menipu dan semoga tdk bisa lama di Tokopedia,1,handphone,&#40;ED029&#41; Alat Lem Tembak Besar 40watt Hot Glue Gun Alat Lem Bakar,266944572,33,113813,https://www.tokopedia.com/handphonetiam/ed029-alat-lem-tembak-besar-40watt-hot-glue-gun-alat-lem-bakar,negative,barang tdk sesuai kes tipu moga tdk tokopedia
8392,"barang bagus, sesuai gambar mantap",3,handphone,&#40;ED029&#41; Alat Lem Tembak Besar 40watt Hot Glue Gun Alat Lem Bakar,266944572,33,113813,https://www.tokopedia.com/handphonetiam/ed029-alat-lem-tembak-besar-40watt-hot-glue-gun-alat-lem-bakar,neutral,barang bagus sesuai gambar mantap
8393,"pesanan telah sampai
dan selamat",4,handphone,&#40;ED029&#41; Alat Lem Tembak Besar 40watt Hot Glue Gun Alat Lem Bakar,266944572,33,113813,https://www.tokopedia.com/handphonetiam/ed029-alat-lem-tembak-besar-40watt-hot-glue-gun-alat-lem-bakar,positive,pesan selamat
8394,Thanks.. Sippppppppppp,5,handphone,&#40;ED029&#41; Alat Lem Tembak Besar 40watt Hot Glue Gun Alat Lem Bakar,266944572,33,113813,https://www.tokopedia.com/handphonetiam/ed029-alat-lem-tembak-besar-40watt-hot-glue-gun-alat-lem-bakar,positive,thanks sippppppppppp
8395,Lama panasnya......10 menitan baru bisa dipake....,4,handphone,&#40;ED029&#41; Alat Lem Tembak Besar 40watt Hot Glue Gun Alat Lem Bakar,266944572,33,113813,https://www.tokopedia.com/handphonetiam/ed029-alat-lem-tembak-besar-40watt-hot-glue-gun-alat-lem-bakar,positive,panasnya10 menit dipake
8396,Mantap kaka anakku langsung pengen ikutan indonesia idol hihi,5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,mantap kaka anak langsung ken ikut indonesia idol hihi
8397,Brg dah sampe smoga bgs....,5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,brg dah sampe smoga bgs
8398,Gan kenapa ya dicas gabisa nyala..awalnya mah nyala ini pas ngecas kedua. Dinyalain ga idup2,3,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,neutral,gan ya cas gabisa nyalaawalnya mah nyala pas ngecas dinyalain ga idup2
8399,Barang sdh diterima dlm kondisi prima.  Thanks.,4,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,barang sdh terima dlm kondisi prima thanks
8400,Recommend dah pokoknya mantaf,5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,recommend dah pokok mantaf
8401,Maaf ya baru kasih ulasan soalnya barangnya baru diterima.. bagus mic-nya cuma kepalanya agak miring sdkit...makasih,5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,maaf ya kasih ulas barang terima bagus micnya kepala miring sdkitmakasih
8402,"Barang sesuai deskripsi,pengiriman ya tepat aja",5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,barang sesuai deskripsipengiriman ya aja
8403,Terima kasih barang dah nyampe,4,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,terima kasih barang dah nyampe
8404,Barang udh sampai dengan selamat bos ku,5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,barang udh selamat bos ku
8405,Barang sampai dengan selamat boskuu,5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam,positive,barang selamat boskuu
8406,"Barang sesuai deskripsi
Bagus dan bermanfaat",5,handphone,Bohlam Lampu LED 12W + Perangkap Nyamuk Serangga / Bohlam Led 2in1,268356209,25,113813,https://www.tokopedia.com/handphonetiam/bohlam-lampu-led-12w-perangkap-nyamuk-serangga-bohlam-led-2in1,positive,barang sesuai deskripsi bagus manfaat
8407,Barang Bagus sesuai dengan gambar,5,handphone,Bohlam Lampu LED 12W + Perangkap Nyamuk Serangga / Bohlam Led 2in1,268356209,25,113813,https://www.tokopedia.com/handphonetiam/bohlam-lampu-led-12w-perangkap-nyamuk-serangga-bohlam-led-2in1,positive,barang bagus sesuai gambar
8408,"barang bagus sesuai pesana , test bagus",5,handphone,Bohlam Lampu LED 12W + Perangkap Nyamuk Serangga / Bohlam Led 2in1,268356209,25,113813,https://www.tokopedia.com/handphonetiam/bohlam-lampu-led-12w-perangkap-nyamuk-serangga-bohlam-led-2in1,positive,barang bagus sesuai sana test bagus
8409,Mksih brg udh smpai. Mungkin lbih bagus kalau stiker woofer jblnya dr alumunium,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,mksih brg udh smpai lbih bagus stiker woofer jblnya dr alumunium
8410,Terimakasih atas kebijaksanaan penjual,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,terimakasih bijaksana jual
8411,Om stiker JBLnya ga di bawain ya?,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,om stiker jblnya ga bawain ya
8412,Barang yang di jual ga sesuai bener2 penipuan....,1,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,negative,barang jual ga sesuai bener2 tipu
8413,barang sesuai... mantabs... walau agak lambat pengirimannya so far it&#39;s ok,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,barang sesuai mantabs lambat kirim so far it39s ok
8414,Barang sesuai pengiriman cepat..,4,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,barang sesuai kirim cepat
8415,"Tidak sesuai foto barangnya,kecewa..............",1,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,negative,sesuai foto barangnyakecewa
8416,Barang ok tapi buat powerbengnya putus nyambung kenapa y,4,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,barang ok powerbengnya putus nyambung y
8417,"barang sudah diterima, tapi ternyata mereknya YT bukan JBL. Meski sadar diri juga harga segini. Tapi saran next meskinya penjual gak perlu sebut merek JBL deh biar rezekinya barokah.",3,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,neutral,barang terima merek yt jbl sadar harga gin saran next meski jual gak merek jbl deh biar rezeki barokah
8418,Barang bagus puas dengan hasilnya terima kasih,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,barang bagus puas hasil terima kasih
8419,Barangnya cukup bagus. Tapi sayangnya nyampenya kok agak telat ya gan. Tapi thx buat barangnya. Cukup bagus,3,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,neutral,barang bagus sayang nyampenya telat ya gan thx barang bagus
8420,Respon seller cepat.packing rapih.thanks ya..,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,respon seller cepatpacking rapihthanks ya
8421,"proses cpat 
barang sama di foto dan berfungsi",5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,proses cpat barang foto fungsi
8422,"Barang sudah sampe dengan selamat, paket rapi, aman, suara mantap lah, lumayan Sipp.... Cuma knp tulisan JBL nya ga sklian ditempel dr sana aja ya..... 
Makasih....",3,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,neutral,barang sampe selamat paket rapi aman suara mantap lumayan sipp knp tulis jbl nya ga sklian tempel dr aja ya makasih
8423,"Barang bagus sesuai gambar, rekspon cepat,, terima kasih..",5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,barang bagus sesuai gambar rekspon cepat terima kasih
8424,"pesanan di terima,,, sukses dan terima kasih",5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,pesan terima sukses terima kasih
8425,.............................................................,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,
8426,suiiiiiiiiiiiiippp p p p  p pp,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,suiiiiiiiiiiiiippp p p p p pp
8427,"trimksi barang sudah sampai ,belum dicoba tp kelihatannya mantap .. sukses trus tokopedia👍",4,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,trimksi barang coba tp mantap sukses trus tokopedia
8428,Lumayan Bagus sesuai dengan harga.,4,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,lumayan bagus sesuai harga
8429,Suka banget belanja sama handphonetiam.. makasih,5,handphone,&#40;DE042&#41; Speaker Bluetooth JBL CHARGE 2+ / Bluetooth Speaker Portable,268422214,146,113813,https://www.tokopedia.com/handphonetiam/de042-speaker-bluetooth-jbl-charge-2-bluetooth-speaker-portable,positive,suka banget belanja handphonetiam makasih
8430,"barangnya kosong, lain kali konfirmasikan dl dgn pembeli jgn lsg di refund",1,handphone,&#40;FC077&#41; Travel charger 3output led motif / Charger 3 output motif led,268720581,12,113813,https://www.tokopedia.com/handphonetiam/fc077-travel-charger-3output-led-motif-charger-3-output-motif-led,negative,barang kosong kali konfirmasi dl dgn beli jgn lsg refund
8431,oke.........................................................................,4,handphone,&#40;FC077&#41; Travel charger 3output led motif / Charger 3 output motif led,268720581,12,113813,https://www.tokopedia.com/handphonetiam/fc077-travel-charger-3output-led-motif-charger-3-output-motif-led,positive,oke
8432,"Paket sudah sampai, packing rapi, pelayanan ramah, trims ...",5,handphone,&#40;HA007&#41; Hair Dryer FLECO 225 550watt / Hairdryer FLECO 225 550watt,268743874,6,113813,https://www.tokopedia.com/handphonetiam/ha007-hair-dryer-fleco-225-550watt-hairdryer-fleco-225-550watt,positive,paket packing rapi layan ramah trims
8433,Mantap sesuai pesanan dan kualitas terbaik,5,handphone,&#40;HA007&#41; Hair Dryer FLECO 225 550watt / Hairdryer FLECO 225 550watt,268743874,6,113813,https://www.tokopedia.com/handphonetiam/ha007-hair-dryer-fleco-225-550watt-hairdryer-fleco-225-550watt,positive,mantap sesuai pesan kualitas baik
8434,"Produk oke , penjual sangat responsif , panas hairdryernya jg pas .. recomend",5,handphone,&#40;HA007&#41; Hair Dryer FLECO 225 550watt / Hairdryer FLECO 225 550watt,268743874,6,113813,https://www.tokopedia.com/handphonetiam/ha007-hair-dryer-fleco-225-550watt-hairdryer-fleco-225-550watt,positive,produk oke jual responsif panas hairdryernya jg pas recomend
8435,Okelah murah..................,5,handphone,&#40;DE043&#41; Speaker Bluetooth Stereo Beats BE13 Lcd/ Speaker BE-13 LCD,268749117,6,113813,https://www.tokopedia.com/handphonetiam/de043-speaker-bluetooth-stereo-beats-be13-lcd-speaker-be-13-lcd,positive,oke murah
8436,Okelah murmer bos...............,5,handphone,&#40;DE043&#41; Speaker Bluetooth Stereo Beats BE13 Lcd/ Speaker BE-13 LCD,268749117,6,113813,https://www.tokopedia.com/handphonetiam/de043-speaker-bluetooth-stereo-beats-be13-lcd-speaker-be-13-lcd,positive,oke murmer bos
8437,Makasih banyak ya kak. Barang sampai sesuai orderan. Seller fast respon,5,handphone,&#40;DE041&#41; Speaker Bluetooth JBL Charge Mini 2+ / JBL Charge Mini 2+,268760789,20,113813,https://www.tokopedia.com/handphonetiam/de041-speaker-bluetooth-jbl-charge-mini-2-jbl-charge-mini-2,positive,makasih ya kak barang sesuai order seller fast respon
8438,barang cacat..beli 2 semua spekernya mati sebelah..,2,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,negative,barang cacatbeli 2 spekernya mati belah
8439,"pengirman cepa, kemasan rapih, sesuai pesanan, barang sesuai harga semoga awet, trimakasih",5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,pengirman cepa kemas rapih sesuai pesan barang sesuai harga moga awet trimakasih
8440,Barang sudah sampai sesuai pesanan..,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,barang sesuai pesan
8441,barang bagus dan cepet sampai,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,barang bagus cepet
8442,Kemasan penyok penyok kualitas suara lumayan tp barang copot2,2,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,negative,kemas penyok penyok kualitas suara lumayan tp barang copot2
8443,Barang sudah sampai. Packing rapih.  Kualitas bagus. Terimakasih.,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,barang packing rapih kualitas bagus terimakasih
8444,"Thanksss ,,,, over all okay",4,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,thanksss over all okay
8445,"Barang bagus, sampai sekarang masih dipake, terimakasih juragan.",5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,barang bagus dipake terimakasih juragan
8446,Thanks sudah sampai walau pengiriman lumayan lamaaa,3,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,neutral,thanks kirim lumayan lamaaa
8447,Kualitas sesuai harga lah...barang ringkih banget,3,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,neutral,kualitas sesuai harga lahbarang ringkih banget
8448,mantap jiwaa gannnnnnnnnn,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,mantap jiwaa gannnnnnnnnn
8449,produk rusak dan tidak berfungsi,1,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,negative,produk rusak fungsi
8450,"Barang sesuai 
Bagus dah 
Masalah di JNE nya aja 
Selebihnya mantap 
Arigatou nee",5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,barang sesuai bagus dah jne nya aja lebih mantap arigatou nee
8451,Berfungsi dengan baik. Pas,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,fungsi pas
8452,barangnya berfungsi. kualitas sesuai dgn harganya,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,barang fungsi kualitas sesuai dgn harga
8453,"Sudah tibaa, terimakasih banyak..",5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,tibaa terimakasih
8454,Barang sangat sesuai dengan harga,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,barang sesuai harga
8455,Kwalitas Sesuai dgn harga nya,4,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,kwalitas sesuai dgn harga nya
8456,Terima kasih barang sudah sampai &amp; sangat bagus,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,terima kasih barang amp bagus
8457,Brang cepat sampai...brang bagus..terima kasih,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,brang cepat sampaibrang bagusterima kasih
8458,harga menentukan kualitas,5,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,harga tentu kualitas
8459,"Mantep gan. Sesuai yg di harapkan 
Goodjob 👍",4,handphone,&#40;FJ010&#41; HEADPHONE JBL SOLO HD / HEADSHET JBL MODEL SOLO HD + MIC,269818535,125,113813,https://www.tokopedia.com/handphonetiam/fj010-headphone-jbl-solo-hd-headshet-jbl-model-solo-hd-mic,positive,mantep gan sesuai yg harap goodjob 
8460,Barang sudah diterima tks,5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,barang terima tks
8461,Terimakasih order telah sampai.,5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,terimakasih order
8462,blm dicb smoga ja bs smua gk da yg rusak... tks ya,3,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,neutral,blm dicb smoga ja bs smua gk da yg rusak tks ya
8463,Barang ini Recomenned!!!,5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,barang recomenned
8464,"Udah sering order disini, puas,...",5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,udah order puas
8465,"Pelayanannya ok, respon ok....barang Dateng sesuai pesanan... Mantab",5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,layan ok respon okbarang dateng sesuai pesan mantab
8466,Yg dikirim mic-audio. Not recommended,1,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,negative,yg kirim micaudio not recommended
8467,"Terima kasih, barang sudah kami terima",5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,terima kasih barang terima
8468,Bagus pengiriman cepat.,5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,bagus kirim cepat
8469,Murah bukan berarti murahan! 👍,5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,murah murah 
8470,Barang nya bagus sangat berguna buat mic clip on semoga toko nya selalu sukses selalu,5,handphone,Audio Splitter Jack 3.5mm to dual female U Shape 2in1 &#40;Audio &amp; Audio&#41;,270447288,227,113813,https://www.tokopedia.com/handphonetiam/audio-splitter-jack-3-5mm-to-dual-female-u-shape-2in1-audio-audio,positive,barang nya bagus guna mic clip on moga toko nya sukses
